smiles,quantified_delivery,Encapsulation_Efficiency_EE<50,Encapsulation_Efficiency_50<=EE<80,Encapsulation_Efficiency_80<EE<=100,Biodistribution_lymph_nodes,Biodistribution_heart,Biodistribution_liver,Biodistribution_spleen,Biodistribution_lung,Biodistribution_kidney,Biodistribution_muscle,quantified_total_luminescence,chronic_toxicity_none,acute_toxicity_none,acute_toxicity_present,size,PDI_0_0to0_2,PDI_0_2to0_3,PDI_0_3to0_4,PDI_0_4to0_5
CN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)CCOC(OCCN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)C)=O,0.1237411590105075,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
CN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)CCOC(OCCN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)C)=O,0.8252000682521757,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
CN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)CCOC(OCCN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)C)=O,0.0856183922038949,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
CN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)CCOC(OCCN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)C)=O,1.02343845564656,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
CN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)CCOC(OCCN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)C)=O,0.5430915938832439,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
CN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)CCOC(OCCN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)C)=O,0.1237411590105075,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
CN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)CCOC(OCCN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)C)=O,0.0474956253972826,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
CN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)CCOC(OCCN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)C)=O,-0.2041146355263592,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
CN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)CCOC(OCCN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)C)=O,0.4363478468247294,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
CN(CCCCCCOC(CCCCCCCC)=O)CCOC(OCCN(CCCCCC(OC(CCCCCCCC)CCCCCCCC)=O)C)=O,-0.135493655274457,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
